info,num_bathroom,title,url,price,pid,num_bedroom,pid1,latitude,longitude,date,pid2
"
                    5br -
                    3500ft, -
                ",,A Few Acres Outside of Corvallis,https://corvallis.craigslist.org/apa/6047784328.html,$2999,6047784328,,,,,Mar 17,
"
                    1br -
                ",,=======  Studio apartment by OSU   ========,https://corvallis.craigslist.org/apa/6035077707.html,$450,6035077707,,,,,Mar 17,
"
                    1br -
                    634ft, -
                ",,Who's Feeling LUCKY? Apply Before its Taken!!,https://corvallis.craigslist.org/apa/6047772197.html,$915,6047772197,,,,,Mar 17,
"
                    1br -
                    465ft, -
                ",,The Centurion. Quiet Setting 1 Br Apt,https://corvallis.craigslist.org/apa/6047425062.html,$625,6047425062,,,,,Mar 16,
"
                    1br -
                ",,"1 bedroom, The Retreat April 1st 2017-August 31st $725",https://corvallis.craigslist.org/apa/6047413701.html,$725,6047413701,,,,,Mar 16,
"
                    3br -
                ",,☻ 2 bdrms for $1600 a mnth! . Available now. ☻,https://corvallis.craigslist.org/apa/6047205583.html,$1600,6047205583,,,,,Mar 16,
"
                    5br -
                    2200ft, -
                ",,"5 bed, 2 bath, walk OSU, gardens, 0.4 acre residential area, parking",https://corvallis.craigslist.org/apa/6014245705.html,$2500,6014245705,,,,,Mar 16,
"
                    2br -
                    1029ft, -
                ",,ST. PADDY'S DAY SPECIAL! APPLY NOW~NO RENT FOR MARCH! CALL THE LODGES!,https://corvallis.craigslist.org/apa/6047211913.html,$1220,6047211913,,,,,Mar 16,
"
                    2br -
                    1209ft, -
                ",,WE HAVE EVERYTHING YOU NEED & MORE! CALL THE LODGES TODAY!,https://corvallis.craigslist.org/apa/6047203855.html,$1220,6047203855,,,,,Mar 16,
"
                    1br -
                    728ft, -
                ",,CALL TODAY AND ASK ABOUT OUR MOVE IN SPECIALS!,https://corvallis.craigslist.org/apa/6047203895.html,$1000,6047203895,,,,,Mar 16,
"
                    1br -
                    634ft, -
                ",,Large 1st Floor 1 Bedroom w/ All Wood Vinyl & New Appliances!,https://corvallis.craigslist.org/apa/6047175734.html,$915,6047175734,,,,,Mar 16,
"
                    2br -
                    961ft, -
                ",,2 Bedroom/ 2 Bathroom Apartment Coming SOON! REDUCED PRICE!!,https://corvallis.craigslist.org/apa/6042646426.html,$1299,6042646426,,,,,Mar 16,
"
                    2br -
                    961ft, -
                ",,RESERVE TODAY GET $250 CASH BACK!!!,https://corvallis.craigslist.org/apa/6039800235.html,$1299,6039800235,,,,,Mar 16,
"
                    1br -
                    646ft, -
                ",,$250 Gift Card if You Rent TODAY!,https://corvallis.craigslist.org/apa/6047121404.html,$1100,6047121404,,,,,Mar 16,
"
                    4br -
                ",,4 bed 4 bath D2 Retreat Apartment,https://corvallis.craigslist.org/apa/6025812396.html,$2800,6025812396,,,,,Mar 16,
"
                    3br -
                    1147ft, -
                ",,First Months Rent FREE!!!!,https://corvallis.craigslist.org/apa/6047084055.html,$1599,6047084055,,,,,Mar 16,
"
                    2br -
                    763ft, -
                ",,This 2 Bedroom is More Ready Than Spongebob!!!,https://corvallis.craigslist.org/apa/6046984268.html,$1100,6046984268,,,,,Mar 16,
"
                    4br -
                ",,Beautiful House on Campus Move in by March,https://corvallis.craigslist.org/apa/6015620838.html,$500,6015620838,,,,,Mar 16,
"
                    2br -
                    1200ft, -
                ",,"1.5 bath, 1 car garage townhome style duplex, NW Timberhill area",https://corvallis.craigslist.org/apa/6046977977.html,$1250,6046977977,,,,,Mar 16,
"
                    1br -
                ",,"Large Private Room, and more  at Glenridge House!",https://corvallis.craigslist.org/apa/6032069171.html,$850,6032069171,,,,,Mar 16,
"
                    360ft, -
                ",,YOUR HEART WILL MELT AT ALBANY COURT!!!,https://corvallis.craigslist.org/apa/6004242387.html,$560,6004242387,,,,,Mar 16,
"
                    1br -
                    728ft, -
                ",,YOUR SEARCH ENDS AT PLUMTREE!,https://corvallis.craigslist.org/apa/6031050841.html,$1020,6031050841,,,,,Mar 16,
"
                    2br -
                    900ft, -
                ",,$50 off monthly rent if you secure by 3/31- 2 bed 2 bath by OSU,https://corvallis.craigslist.org/apa/6046849502.html,$1650,6046849502,,,,,Mar 16,
"
                    4br -
                    2552ft, -
                ",,$100 off monthly if you apply and secure by 3/31 - 4 bed 3 bath,https://corvallis.craigslist.org/apa/6046820447.html,$3195,6046820447,,,,,Mar 16,
"
                    2br -
                    900ft, -
                ",,$50 off monthly rent if you secure by 3/31- 2 bed 2 bath by OSU,https://corvallis.craigslist.org/apa/6046806007.html,$1650,6046806007,,,,,Mar 16,
"
                    4br -
                    1430ft, -
                ",,RESERVING NOW FOR 2017 SCHOOL YEAR - 4 Bedroom 4 Bathroom ~ With WIFI,https://corvallis.craigslist.org/apa/6046784541.html,$3250,6046784541,,,,,Mar 16,
"
                    1br -
                    575ft, -
                ",,now pre-leasing for fall term - 1 bed 1 bath secure building with WIFI,https://corvallis.craigslist.org/apa/6046799655.html,$1200,6046799655,,,,,Mar 16,
,,Corvallis Plaza - 1 Block From Campus!,https://corvallis.craigslist.org/apa/6046790387.html,$600,6046790387,,,,,Mar 16,
"
                    1br -
                    400ft, -
                ",,GET ON OUR WAIT LIST TODAY,https://corvallis.craigslist.org/apa/6046614816.html,$660,6046614816,,,,,Mar 16,
"
                    4br -
                    1356ft, -
                ",,Newly renovated 4-bed 2-bath duplex in Corvallis,https://corvallis.craigslist.org/apa/6052101257.html,$1500,6052101257,,,,,Mar 20,
"
                    2br -
                    750ft, -
                ",,2 Bedroom Apartment Located Near 9th Street ~ 951 NW Garfield,https://corvallis.craigslist.org/apa/6052083590.html,$825,6052083590,,,,,Mar 20,
"
                    1br -
                ",,One Bedroom Furnished Apartment in Downtown Corvallis,https://corvallis.craigslist.org/apa/6026536822.html,$1500,6026536822,,,,,Mar 20,
"
                    1br -
                ",,Gorgeous furnished apartment in downtown Corvallis,https://corvallis.craigslist.org/apa/6036430373.html,$1400,6036430373,,,,,Mar 20,
"
                    4br -
                    1356ft, -
                ",,Newly renovated 4-bed 2-bath duplex in Corvallis,https://corvallis.craigslist.org/apa/6052098579.html,$1500,6052098579,,,,,Mar 20,
"
                    2br -
                    816ft, -
                ",,Small Pet Friendly 2 Bedroom Apartment Near 9th St ~ 112 NE Conifer #9,https://corvallis.craigslist.org/apa/6042175121.html,$895,6042175121,,,,,Mar 20,
"
                    2br -
                    450ft, -
                ",,mobile home on farm north of corvallis,https://corvallis.craigslist.org/apa/6052071122.html,$600,6052071122,,,,,Mar 20,
"
                    2br -
                    832ft, -
                ",,Enchanting 2 Bedroom Cat Friendly Near 9th Street ~ 953 NW Oak,https://corvallis.craigslist.org/apa/6045195355.html,$950,6045195355,,,,,Mar 20,
"
                    1br -
                    500ft, -
                ",,Cat Friendly 1 Bedroom Just 1 Block from Campus ~ 113 NW 11th #200,https://corvallis.craigslist.org/apa/6045176206.html,$825,6045176206,,,,,Mar 20,
"
                    1br -
                    650ft, -
                ",,Now Reserving! Updated 1 Bedroom/1 Bath!  *Late-May*,https://corvallis.craigslist.org/apa/6047909426.html,$750,6047909426,,,,,Mar 20,
"
                    2br -
                    788ft, -
                ",,Pets are Welcome at The Monarch!  *Now Reserving for June*,https://corvallis.craigslist.org/apa/6047936093.html,$850,6047936093,,,,,Mar 20,
,,Need Housing for 2017-2018? Let Us Assist You! (913 NW Grant),https://corvallis.craigslist.org/apa/6037853979.html,$1,6037853979,,,,,Mar 20,
"
                    1br -
                    600ft, -
                ",,Centrally Located 1 Bedroom Near OSU ~ 1805 NW Harrison,https://corvallis.craigslist.org/apa/6042203729.html,$825,6042203729,,,,,Mar 20,
"
                    4br -
                    1433ft, -
                ",,Close to Campus 2 Bedroom Duplex Small Pets Welcome ~ 2671 NW Grant,https://corvallis.craigslist.org/apa/6052047284.html,$1700,6052047284,,,,,Mar 20,
"
                    3br -
                    1000ft, -
                ",,Pet Friendly Duplex in Quiet Neighborhood ~ 1761 SE Bethel,https://corvallis.craigslist.org/apa/6037963876.html,$1395,6037963876,,,,,Mar 20,
"
                    3br -
                    2500ft, -
                ",,Delightful 3 Bedroom House Walking Distance to Campus~1455 NW Harrison,https://corvallis.craigslist.org/apa/6035431729.html,$1700,6035431729,,,,,Mar 20,
"
                    2br -
                    689ft, -
                ",,Updated Kitchen! W/S/G paid for! Biking Distance to OSU! ~ 424 NW 17th,https://corvallis.craigslist.org/apa/6031976001.html,$1195,6031976001,,,,,Mar 20,
"
                    2br -
                    800ft, -
                ",,Distinguished Cat Friendly 2 Bedroom Across from Campus~111 NW 11th #3,https://corvallis.craigslist.org/apa/6046862166.html,$995,6046862166,,,,,Mar 20,
"
                    1br -
                ",,Mesa Apartments - CLOSE TO OSU & FRED MEYER,https://corvallis.craigslist.org/apa/6024829406.html,$750,6024829406,,,,,Mar 20,
"
                    2br -
                ",,Taryn Commons - Close to OSU & Buslines,https://corvallis.craigslist.org/apa/6042261822.html,$950,6042261822,,,,,Mar 20,
"
                    1br -
                ",,26th St. 6-Plex - Very Close to OSU!,https://corvallis.craigslist.org/apa/6042277628.html,$850,6042277628,,,,,Mar 20,
"
                    3br -
                    1100ft, -
                ",,Close to Campus w/Yard & Pet Friendly~1011 NW 25th,https://corvallis.craigslist.org/apa/6023676651.html,$1595,6023676651,,,,,Mar 20,
"
                    2br -
                ",,Beca Apartments - Quite Complex - 1 Mile from Campus!,https://corvallis.craigslist.org/apa/6043537065.html,$950,6043537065,,,,,Mar 20,
"
                    2br -
                ",,La Paloma Apartments - Close to Fred Meyer!,https://corvallis.craigslist.org/apa/6034009064.html,$995,6034009064,,,,,Mar 20,
"
                    2br -
                ",,Tatum Court - Close to OSU,https://corvallis.craigslist.org/apa/6014938645.html,$950,6014938645,,,,,Mar 20,
"
                    2br -
                ",,Tatum Court - Close to OSU,https://corvallis.craigslist.org/apa/6014936792.html,$950,6014936792,,,,,Mar 20,
"
                    2br -
                ",,Taryn Commons - Close to OSU & Buslines,https://corvallis.craigslist.org/apa/6014933190.html,$950,6014933190,,,,,Mar 20,
"
                    2br -
                ",,La Paloma Apartments - Close to Fred Meyer!,https://corvallis.craigslist.org/apa/6017904850.html,$995,6017904850,,,,,Mar 20,
"
                    4br -
                ",,Johnson House - Very Close to OSU - Reserve for July 2017,https://corvallis.craigslist.org/apa/6018138319.html,$2200,6018138319,,,,,Mar 20,
"
                    5br -
                ",,33RD Street House - RESERVE FOR JULY 2017,https://corvallis.craigslist.org/apa/6026673943.html,$2750,6026673943,,,,,Mar 20,
"
                    4br -
                    1433ft, -
                ",,2 Bedroom Duplex Close to Campus! Small Pets Welcome ~1219 NW 27th,https://corvallis.craigslist.org/apa/6045039279.html,$1700,6045039279,,,,,Mar 20,
"
                    4br -
                ",,6th Street House - RESERVE for August 2017,https://corvallis.craigslist.org/apa/6032086405.html,$2500,6032086405,,,,,Mar 20,
"
                    3br -
                ",,Aster House - Located in a Quiet SW Neighborhood,https://corvallis.craigslist.org/apa/6035253792.html,$1800,6035253792,,,,,Mar 20,
"
                    2br -
                ",,Tatum Court  - CLOSE TO OSU & RESER STADIUM,https://corvallis.craigslist.org/apa/6033508088.html,$950,6033508088,,,,,Mar 20,
"
                    2br -
                ",,30th 4-Plex - Close to OSU & Bus Lines,https://corvallis.craigslist.org/apa/6033497646.html,$850,6033497646,,,,,Mar 20,
"
                    5br -
                ",,12th Street House - RESERVE for July,https://corvallis.craigslist.org/apa/6032342229.html,$2625,6032342229,,,,,Mar 20,
"
                    3br -
                ",,14th & Harrison House - RESERVE for July 2017!,https://corvallis.craigslist.org/apa/6032273936.html,$1800,6032273936,,,,,Mar 20,
"
                    3br -
                ",,29th Street House - RESERVE FOR AUGUST 2017,https://corvallis.craigslist.org/apa/6032237789.html,$1795,6032237789,,,,,Mar 20,
"
                    3br -
                    1426ft, -
                ",,Morning Glory Townhouse - RESERVE for August 2017,https://corvallis.craigslist.org/apa/6032184527.html,$1700,6032184527,,,,,Mar 20,
"
                    2br -
                ",,14th 4-Plex - CLOSE TO OSU - Reserve for July 2017,https://corvallis.craigslist.org/apa/6046455588.html,$990,6046455588,,,,,Mar 20,
